File,URL,Status,Kind,Final,ElapsedMs,Note,Referer
https://santis.club/en/massages/tok-sen-massage/index.html,https://santis.club/en/massages/tok-sen-massage/index.html,ERR,page,https://santis.club/en/massages/tok-sen-massage/index.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/de/massagen/thai-kraeuterstempel/index.html,https://santis.club/de/massagen/thai-kraeuterstempel/index.html,ERR,page,https://santis.club/de/massagen/thai-kraeuterstempel/index.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/sr/masaze/klasik-isvec-masaji/index.html,https://santis.club/sr/masaze/klasik-isvec-masaji/index.html,ERR,page,https://santis.club/sr/masaze/klasik-isvec-masaji/index.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/en/services/g5-vibro-sculpting/index.html,https://santis.club/en/services/g5-vibro-sculpting/index.html,ERR,page,https://santis.club/en/services/g5-vibro-sculpting/index.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/de/massagen/tok-sen-massage/index.html,https://santis.club/de/massagen/tok-sen-massage/index.html,ERR,page,https://santis.club/de/massagen/tok-sen-massage/index.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/node_modules/tslib/tslib.html,https://santis.club/node_modules/tslib/tslib.html,ERR,page,https://santis.club/node_modules/tslib/tslib.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/fr/massages/rituel-triangle-dor/index.html,https://santis.club/fr/massages/rituel-triangle-dor/index.html,ERR,page,https://santis.club/fr/massages/rituel-triangle-dor/index.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/en/massages/golden-triangle-ritual/index.html,https://santis.club/en/massages/golden-triangle-ritual/index.html,ERR,page,https://santis.club/en/massages/golden-triangle-ritual/index.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/sr/masaze/ritual-zlatnog-trougla/index.html,https://santis.club/sr/masaze/ritual-zlatnog-trougla/index.html,ERR,page,https://santis.club/sr/masaze/ritual-zlatnog-trougla/index.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/a4/menu_master.html,https://santis.club/a4/menu_master.html,ERR,page,https://santis.club/a4/menu_master.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/de/untitled/abhyanga-massage/index.html,https://santis.club/de/untitled/abhyanga-massage/index.html,ERR,page,https://santis.club/de/untitled/abhyanga-massage/index.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/sr/masaze/bronzana-masaza/index.html,https://santis.club/sr/masaze/bronzana-masaza/index.html,ERR,page,https://santis.club/sr/masaze/bronzana-masaza/index.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/en/index.html,https://santis.club/en/index.html,ERR,page,https://santis.club/en/index.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/backup/backup_20260203_002316/panel.html,https://santis.club/backup/backup_20260203_002316/panel.html,ERR,page,https://santis.club/backup/backup_20260203_002316/panel.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
https://santis.club/de/massagen/aromatherapie-massage/index.html,https://santis.club/de/massagen/aromatherapie-massage/index.html,ERR,page,https://santis.club/de/massagen/aromatherapie-massage/index.html,,Cannot connect to host santis.club:443 ssl:default [getaddrinfo failed],
